x,y,score
386,393,0.03374278124370507
377,391,0.019174793124691846
390,398,0.01824517083488659
397,391,0.015929316287295926
376,399,0.013806706630544261
383,399,0.012242147126523323
385,386,0.01224204178812181
391,389,0.012138823358565018
397,384,0.00991499947635818
368,393,0.009193127918802496
397,398,0.007555641240273343
403,393,0.005668206789519023
370,387,0.00531653466425812
406,376,0.004272310172915152
391,382,0.004046462241020084
