x,y,model,amp1,v01 (km/s),σ1 (km/s),FWHM1 (km/s),SNR1,amp2,v02 (km/s),σ2 (km/s),FWHM2 (km/s),SNR2,AIC(1G),AIC(2G),amp,v0 (km/s),σ (km/s),FWHM (km/s),SNR_peak
392,373,1g,,,,,,,,,,,72.58609411907753,79.98454790737621,22.041101985290428,7.733789420627116,0.7972886868616982,1.8774713455956642,3.9846141405381337
384,379,1g,,,,,,,,,,,44.653786124148326,49.17386851968484,38.912730588061194,8.02007910622757,0.4357732992617041,1.0261676805674462,7.034685318892704
394,379,2g,39.66113032428197,7.372271106220417,0.7409624415012603,1.744833176495998,7.1699818287364705,12.558980812220414,9.283413042686314,0.7739328318060678,1.8224725109935647,2.270426068919673,75.54878566808058,65.43598348175317,,,,,
399,383,2g,60.25690134766755,6.876994824486358,0.6116388734192465,1.4402994519051102,10.89330748231932,30.72664529489107,9.033073964670423,0.4675194603638151,1.1009241756539192,5.554796008612961,339.1392029665693,80.64881105697941,,,,,
388,384,2g,22.88322796037439,7.631857739346955,1.436287137339406,3.38219767674958,4.1368545807245365,26.72931835310634,8.106180367617851,0.38810432353882324,0.9139158231556918,4.8321549416091765,100.9558473853103,62.37145744212415,,,,,
406,385,1g,,,,,,,,,,,54.50052999993819,,24.18957356571771,7.511361089780495,0.9623876105564265,2.2662495930904845,4.373017145325648
382,386,1g,,,,,,,,,,,38.764157239070464,37.38594029418596,34.48350794130779,8.04957128936454,0.6391550307631368,1.50509504954165,6.233965681479675
394,387,2g,40.90245568899623,6.635944143892292,3.9999999999999996,9.419279999999999,7.394389964253017,34.29631013984423,6.750197801920467,0.3034025266759885,0.7144583378671513,6.20012386144331,232.14997018302643,81.82691576521374,,,,,
401,389,2g,47.81479916081078,6.7140106425448405,0.3823287417588431,0.900315367668559,8.644010857093589,36.76021061498467,7.6763338723397085,1.4636664930781587,3.44667113123031,6.645550441324628,272.77879836634366,88.8811350525346,,,,,
388,391,2g,31.91949739697573,5.525709625180276,0.8401224632444281,1.9783371788972441,5.770441095537798,53.64683038342035,8.319316848530434,0.9513339335742198,2.2402201734592446,9.698331738743635,148.977447406926,61.26347162933707,,,,,
382,393,2g,16.136712803251314,8.295869272327021,0.20623810366621192,0.4856536112752692,2.9172123091009183,30.960697158593124,9.485703407606792,2.114911715093862,4.980236404937329,5.597108156451526,104.10864112169243,89.8138436541042,,,,,
396,393,2g,88.8489099693205,6.2230687380546295,1.0071389462701932,2.3716309334559766,16.062201575557435,40.11688351032369,9.459903623465593,1.0653775734279733,2.50877241745966,7.252373380252773,247.1114913123116,62.275408483374505,,,,,
407,393,2g,27.301470587874867,7.022373147307875,0.20587375208174824,0.4847956288771424,4.935589238438829,18.302154996368063,8.159562115568788,0.6428182638165272,1.5137213040004347,3.3086832795165213,100.16329901382075,64.2724628074176,,,,,
390,397,2g,14.628505787707995,7.7718264569651225,0.4730772005940002,1.1140116535027635,2.6445570214930956,43.41562717588609,8.21835452600984,3.999999999671544,9.419279999226546,7.848723810670571,106.18508347936518,81.84482565912855,,,,,
402,397,2g,55.734910490277265,6.907479154788816,0.2824006761371626,0.6650027601813132,10.075817107937565,33.25187953976927,8.088381171690045,1.9388013339799113,4.565528157282575,6.01131057340323,353.61367894933755,59.106962789839955,,,,,
378,398,1g,,,,,,,,,,,55.489182283119334,53.53989368802849,17.725650164745222,9.485703407621074,1.7396260415087104,4.096506195065541,3.2044621155426882
396,400,2g,42.10106990545294,6.5503468211562,0.8517730439194997,2.0057721992825166,7.611076732416008,27.2055824824386,9.485703407614713,3.9999999999999996,9.419279999999999,4.918254483530216,277.0431284568246,206.60169231860363,,,,,
385,401,2g,8.674033510160324,5.843531312376756,0.573681827270149,1.3509174404922926,1.5681011141435917,36.99685767518549,8.463065452009666,0.7705532626312404,1.8145142339092974,6.688331751579543,59.44968899320859,42.96852540708086,,,,,
391,404,2g,37.932028019996416,5.525709625180276,3.6379272444581825,8.566663833795017,6.857392853072216,23.51612407286381,7.547622374485581,0.273022602906943,0.6429190857773276,4.251270221149411,125.00112415256416,62.63348824833265,,,,,
398,406,2g,33.98877915807603,6.7240780218337015,0.8556418012225331,2.0148824263548453,6.144528079552507,14.05183538998289,8.977095491712282,0.1458758597911828,0.34351139215347315,2.54030592630109,71.0780498324249,59.00573922820427,,,,,
