x,y,model,AIC(best),amp1,v01 (km/s),σ1 (km/s),FWHM1 (km/s),SNR1,amp2,v02 (km/s),σ2 (km/s),FWHM2 (km/s),SNR2,amp3,v03 (km/s),σ3 (km/s),FWHM3 (km/s),SNR3
387,375,3g,57.869790624148884,0.005303752629985787,6.784227664063543,0.05000000000000001,0.11774100000000003,2.5683910478766903,0.013134281609450297,7.790113884108052,0.252347579214907,0.5942331264868473,6.360396809474501,0.008268468494609294,8.480366353390705,0.21612353106858076,0.5089320134309153,4.0040820043414955
394,375,2g,37.13057752505351,0.007152382006409568,7.5294433992195895,0.6305348126895781,1.4847959876176724,3.463606845537569,0.007841520270451303,9.155214092024146,0.12158744038232026,0.28631653636109544,3.7973283954656654,,,,,
389,381,2g,69.34011091825896,0.006946408447241448,7.266301953206212,0.9197357623765734,2.1658121679596025,3.3638622529116273,0.01637035925091944,8.049631571578184,0.3852807965298056,0.907266925284317,7.927497205068466,,,,,
396,381,3g,52.07301734936901,0.013271843586880374,6.691778902543569,0.3621393326350525,0.8527729432756743,6.427012463711862,0.013136783622696603,7.554215320575575,0.6189920801390529,1.4576149301530448,6.361608432427493,0.0109671847310804,9.028859864935862,0.4156684917605564,0.9788244777675935,5.310960191556354
403,382,2g,76.01068412661735,0.01107894377310613,7.020306998262757,0.5204723584323168,1.2256187190835883,5.365080536731451,0.007289502913330393,8.799125471712602,0.09981223858791513,0.23503985567159433,3.530008907319459,,,,,
382,383,1g,70.01296764436778,0.01070696971906819,7.8185381459650305,0.7316170843873596,1.7228265426570424,5.184948675936878,,,,,,,,,,
387,387,1g,79.26130731042669,0.015634086800234304,8.129714761809714,1.2301411490281964,2.8967609805545775,7.570950491248029,,,,,,,,,,
394,387,2g,78.1052985792788,0.01928425513630877,6.532087617105464,0.8006912482245933,1.8854837651442369,9.338578118640172,0.016547103040475245,8.888392484674572,1.2896695198950812,3.0369395788393354,8.013087012612743,,,,,
401,388,2g,69.92352869059332,0.01778952697518788,6.72004941083425,0.32539302307140094,0.7662419985889964,8.614742243202222,0.014379935948409821,6.913985993465736,2.3040258860739797,5.4255662370447295,6.96361639306601,,,,,
379,393,2g,64.66754152318943,0.009596913041859535,5.869629668879265,0.6029432039933671,1.4198227156276608,4.64739350862771,0.007867985839969994,8.687968137671408,0.9743731020086901,2.2944732680721036,3.8101445911993164,,,,,
396,393,2g,84.40121935526227,0.01556363817372119,6.267528412332691,0.36271286962800303,0.8541235196574142,7.536835095170068,0.020864559668957366,7.864334603305032,2.8836549893866663,6.79048844210751,10.10385513997525,,,,,
405,393,3g,60.04718064068641,0.016841189710154653,6.996717226324009,0.4884723335109292,1.1502644203982064,8.155501190346836,0.008199169126233355,8.214140740148206,0.30726289312878124,0.7235488059975167,3.970523147098798,0.008491577194652787,9.211836904825493,0.19905902187062047,0.4687481658813745,4.112124446716235
387,394,1g,120.18715009094794,0.019352703580552286,8.61806692110092,1.3173345016488356,3.102085631172711,9.371724908036457,,,,,,,,,,
392,398,3g,54.58617335345375,0.014276980754879291,5.909434094751168,1.3261478511047091,3.1228394827383914,6.913759392590305,0.01781612308857367,7.723469875933047,0.5234721920098774,1.2326827871886996,8.62762165600556,0.021949013502510856,9.61650766198128,0.7146295136822781,1.6828238714093022,10.629011894494136
400,398,2g,70.84759948851749,0.026594638639033597,6.70309415957228,0.5805083880326188,1.3669927623069715,12.87869864364177,0.013460827845680938,8.751047220191728,1.1950024568816981,2.8140156855141605,6.518529831197811,,,,,
385,400,2g,59.28009471171792,0.013600481057498908,8.014259446456606,0.4249022308284806,1.0005682711995227,6.586158184943536,0.009656221968229269,9.255963219948054,0.49083591144088173,1.1558302209792173,4.67611440233719,,,,,
396,403,3g,63.60571158569573,0.012437189777085,5.869629668879307,1.2999152470405793,3.061066422036097,6.022823670849485,0.016809597450587473,7.0110417752512,0.41793054133396457,0.9841511973440465,8.140202347750785,0.009946197971545714,9.160092022069959,0.6988700561766906,1.6457131856859948,4.8165379520341185
390,405,2g,64.50329770028594,0.014251982832132049,6.982947481206584,1.0150004325570712,2.3901433185940424,6.901653918319778,0.010690490924692972,9.266498341704727,0.3927806869285581,0.9249278171931072,5.176968668024401,,,,,
401,407,2g,55.40153288375201,0.0071345843654887185,6.905832226996987,0.5101030441364209,1.201200850393327,3.454988174041467,0.0076381275649818,8.891863396814914,0.0906914699890302,0.2135620873595681,3.6988336050077075,,,,,
395,410,1g,34.85024316505132,0.006498143826440045,6.476521619458441,0.88534012999008,2.0848166449032406,3.1467859826804405,,,,,,,,,,
