x,y,model,AIC(best),amp1,v01 (km/s),σ1 (km/s),FWHM1 (km/s),SNR1,amp2,v02 (km/s),σ2 (km/s),FWHM2 (km/s),SNR2,amp3,v03 (km/s),σ3 (km/s),FWHM3 (km/s),SNR3
391,378,3g,71.92566240711682,0.005510061686069316,6.941219835223234,0.21241359816960848,0.5001957892417574,3.5920423863640036,0.016363962130315712,7.966864721998162,0.44430110537067397,1.0462491289489706,10.667765431657273,0.006220940598048816,9.191126688214824,0.1684473075746122,0.39666308882284834,4.055468628915613
399,379,2g,70.26672505049673,0.0231364399755223,7.114924448657062,0.41935936093347487,0.9875158103133653,15.082784512513927,0.004608179533644666,9.298044349596717,0.6284790322909349,1.4799549948193396,3.004099981435038,,,,,
385,381,2g,48.88005042331852,0.004330536575664805,7.810488581360564,1.4178480316963553,3.3387769019992115,2.8231028655841297,0.010312553055742123,8.131288986989922,0.38217857383599674,0.8999617492404819,6.722815423556282,,,,,
396,386,3g,70.90630482854985,0.02213307850944577,6.65371849409899,0.5722831858046156,1.347623891596425,14.428687132061137,0.007659963057943724,8.287500578369741,0.6781717807435924,1.5969724727306265,4.993576034126844,0.006721707477822422,9.45240489087351,0.2551477770100239,0.6008270882587445,4.381921572696942
388,387,2g,54.65860713235371,0.009190302408800541,8.079936353777574,1.736262060289369,4.088584624810612,5.991213470327645,0.009230603380372135,8.279902501076956,0.5270928482199242,1.2412087808452419,6.017485916326356,,,,,
403,387,2g,57.030714136698364,0.0044514342583986425,6.018320059123951,3.306835006940814,7.787001211044369,2.9019167928203826,0.02166049207929535,7.05329464447646,0.3333496167264817,0.7849783444598537,14.120605193048993,,,,,
381,388,2g,47.25302383586362,0.003040061086704288,6.440665865095595,0.30415661616318374,0.7162340828733884,1.9818341250490754,0.014523844831224859,8.652326885524998,0.8901770281675236,2.0962066694694483,9.468181885990804,,,,,
368,389,2g,76.14146689519036,0.0020811688344709394,6.808043102927253,0.15178895594170727,0.3574356692306511,1.3567264928266616,0.012149062557207465,9.170641759207385,0.6959672522937621,1.638877605046397,7.920047024230008,,,,,
397,393,3g,76.92363092846571,0.025495133070772214,6.460543974838094,0.5844235935081453,1.376212366464851,16.620430741771624,0.01006953840852313,8.116430144367255,0.36114801281758707,0.8504385635431104,6.564392711969431,0.008964728490692594,9.457970441592193,0.5083548345667592,1.197084131534496,5.8441604750498435
388,394,3g,54.052541640031116,0.009031683408646634,6.251320518131021,0.11795616434732543,0.2777655349283689,5.887808789164818,0.01815414061438685,8.171891591782924,0.8198383940265955,1.9305718470217077,11.834793563156758,0.010881929042976881,9.779626738564346,1.1579742566314926,2.7268209390009717,7.093995057551286
405,394,3g,74.29393526454822,0.01727029380156958,7.064353812621117,0.29425679905800545,0.6929217955577724,11.258608504699243,0.003994219945089623,8.094050155886299,0.17353164723659248,0.4086357935456727,2.603856029324667,0.004590687262681371,9.269728769771392,0.15251506002953558,0.35914551365875097,2.992696664682201
379,395,2g,46.95835999675755,0.0033400854415743995,6.41822064754372,0.29221315784552226,0.6881093883577928,2.1774218082794876,0.02484008967942827,9.341649175488998,0.9865208350200252,2.323078992721856,16.19340401127896,,,,,
366,397,2g,63.7457910910296,0.002083416110782351,6.521609490026601,0.09692415047932873,0.2282389280317329,1.3581915057837526,0.013520240349207364,9.963488621708926,0.7373588639129903,1.736347399919588,8.813926081983025,,,,,
373,398,2g,59.74420454250166,0.0014427147818533784,7.147082213519424,0.13470700875080882,0.31721075834657964,0.9405144521255073,0.0180405153421011,9.695078287655203,0.7450230377886768,1.7543951498455321,11.760720564075015,,,,,
393,399,2g,68.32367620157811,0.01501299906020641,6.0183200592673,3.305632851493869,7.784170351354793,9.78706447280706,0.004937911585570546,7.785842802936214,0.17743016881835919,0.4178161101368486,3.219054291230697,,,,,
400,399,2g,76.451106597913,0.01722482269923829,6.933828981690861,0.3933621322515846,0.9262970162686766,11.22896561933162,0.006280465313191333,8.426194164657526,3.999999999999884,9.419279999999727,4.094273149084368,,,,,
385,400,1g,72.97411351847404,0.020583202975016517,8.490856365776777,0.8855356865815452,2.0852771454759544,13.418313940172263,,,,,,,,,,
379,403,2g,47.87930598877824,0.002000303537302751,7.623104854214734,0.10239180982441912,0.24111428161073864,1.3040099187548266,0.016839572260290463,8.851294668775978,0.6138074288990835,1.4454060097201398,10.977818538789021,,,,,
390,405,3g,71.13107724305647,0.008783861524629292,7.502339300275544,2.0450450256357637,4.81571292726761,5.7262522109672505,0.008262338157478526,7.560431929500926,0.10691291560144281,0.2517606719165896,5.3862679881007365,0.003746469169209469,9.149051518558668,0.0869718284114283,0.2048030009797996,2.4423458069498376
397,405,2g,74.85678349604649,0.01086192325009381,7.030781072279451,0.5448392381562139,1.2829983347950158,7.080953160726338,0.003126527807070011,8.831361582145203,0.46098876058129784,1.085545553192052,2.038202300626639,,,,,
