x,y,model,AIC(best),amp1,v01 (km/s),σ1 (km/s),FWHM1 (km/s),SNR1,amp2,v02 (km/s),σ2 (km/s),FWHM2 (km/s),SNR2,amp3,v03 (km/s),σ3 (km/s),FWHM3 (km/s),SNR3
375,386,1g,66.85734820952196,0.002484896918789306,10.132434482926767,3.5238046754759957,8.297925725904385,1.6267878131967903,,,,,,,,,,
390,386,2g,56.040588609597954,0.004538794986013573,7.853875035682069,1.3075537356209364,3.0790536877148935,2.9714135479885626,0.005211933202796016,8.9504357548142,0.08783197254740235,0.20682848559407402,3.412097038470023,,,,,
365,387,2g,54.56129498879804,0.003647149876604059,6.477003859188621,0.08449163965662515,0.19896260289621404,2.387680119565045,0.0016912387158131935,8.838411770312444,3.999999945647383,9.419279872009371,1.1072034865059828,,,,,
396,390,3g,41.918202218237106,0.018796094463633763,6.044154100759151,0.8201118902108641,1.931215881306347,12.30524179008317,0.004437042733185363,8.02998405797969,0.35791694611995084,0.8428299830621827,2.9047993864051915,0.0066811373984290105,9.163025223573444,0.1185044957025235,0.2790567565702164,4.373941154610602
380,392,2g,74.68845342765704,0.0025740203008133913,6.398283840760216,0.05000000000000001,0.11774100000000003,1.685134230165388,0.004369086570815522,8.00152905859673,0.7611327745451726,1.7923306801544634,2.8603105160866824,,,,,
387,392,3g,50.258949849774005,0.008830185083002571,5.8381641755391245,0.34829156614322454,0.8201639457853881,5.7808585026937545,0.00594681314084781,7.1185241356919535,0.18545404432984758,0.4367108926688117,3.8932009902459948,0.016540858018860526,8.386242221261336,0.7743881931473023,1.8235448049871306,10.828805831515572
360,393,1g,63.502630311629346,0.0019076767086801817,5.51486149862571,3.844653267870354,9.053466408246468,1.248898977552887,,,,,,,,,,
393,396,2g,79.158909540375,0.015280246967876087,6.166110304297729,0.5195490112374728,1.2234444026422258,10.003521418542075,0.010394648044458919,8.10123078126589,0.9080825690601824,2.1383709952742986,6.805065688372486,,,,,
400,397,2g,41.32282107599629,0.0077108042286311304,6.271532315769405,0.41860458687967916,0.9857384532760062,5.048033282279985,0.0031642403449546326,7.981718416215481,0.803692015866245,1.892550032802151,2.0715336689723927,,,,,
386,399,2g,48.85155398945574,0.005270330332540336,5.697423094822684,0.5782170248720455,1.3615970145091902,3.4503278955632886,0.01007424952061752,8.19120016941469,0.9200353513057199,2.1665176459617355,6.595310341979535,,,,,
391,404,2g,55.00714532336764,0.004173867747605943,6.002836277166283,0.5497380839001216,1.2945342347296844,2.7325065818057013,0.005974396381339436,7.9242274748648525,0.29570176310610347,0.6963244257975146,3.911258914154611,,,,,
