Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,35.2264613377689,231.3698292,acetaldehyde_2313698,34.57799885247143
128.542,35.44510008869791,231.3632836,acetaldehyde_2313633,43.02364401433477
299.051,34.78130128105099,231.35729,acetaldehyde_2313573,25.19278063303149
