Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
40.187,35.66291101114116,217.8306936,glycolaldehyde_2178307,10.102205315234876
126.144,35.12610623996397,218.2605472,glycolaldehyde_2182605,10.187184387404294
