Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,33.13268588912289,220.6609161,propanenitrile_2206609,11.906303620299768
240.095,33.351043938593676,232.96757,propanenitrile_2329676,14.430923087894126
261.057,31.769600951870213,232.96232,propanenitrile_2329623,2.873306493105799
