Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
156.323,33.61341704702704,232.9874,ethylene_glycol_2329874,40.12557727538498
266.173,34.13590245572081,218.238988,ethylene_glycol_2182390,29.459444411622364
