Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
40.187,35.059676938846806,217.8306936,glycolaldehyde_2178307,5.526306421107321
126.144,34.66751153389166,218.2605472,glycolaldehyde_2182605,6.440046699964668
