Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
156.323,33.30594444190032,232.9874,ethylene_glycol_2329874,29.504457780866993
266.173,34.22483478948558,218.238988,ethylene_glycol_2182390,32.19936994860637
