Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,32.15809958078005,220.6609161,propanenitrile_2206609,4.492824944575271
240.095,31.69409595367932,232.96757,propanenitrile_2329676,2.7522681564111635
261.057,32.700243579806106,232.96232,propanenitrile_2329623,7.287103068531581
