Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,35.16178668408282,231.3698292,acetaldehyde_2313698,32.41246123289214
128.542,35.19324741033782,231.3632836,acetaldehyde_2313633,33.44482770663747
299.051,34.30062936146451,231.35729,acetaldehyde_2313573,15.578403297408807
