Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
156.323,33.12881703328934,232.9874,ethylene_glycol_2329874,24.71508916633347
266.173,33.554494988701336,218.238988,ethylene_glycol_2182390,16.47109595967796
