Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,31.130186525223937,220.6609161,propanenitrile_2206609,1.6073206689937274
240.095,31.24069313679614,232.96757,propanenitrile_2329676,1.7489621222486211
261.057,32.94398686765566,232.96232,propanenitrile_2329623,9.298465351760399
