Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
156.323,31.718950534998044,232.9874,ethylene_glycol_2329874,6.034828618654839
266.173,32.52133015922627,218.238988,ethylene_glycol_2182390,5.8617151899101545
