Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,35.5576325590999,231.3698292,acetaldehyde_2313698,48.153259460028515
128.542,35.40097932979282,231.3632836,acetaldehyde_2313633,41.1666748616737
299.051,33.895322284401196,231.35729,acetaldehyde_2313573,10.38724357553022
