Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,32.33991215852196,220.6609161,propanenitrile_2206609,5.388646527180178
240.095,32.011240499784456,232.96757,propanenitrile_2329676,3.7794175179821115
261.057,32.41583233418597,232.96232,propanenitrile_2329623,5.483232707357796
