Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,34.907327610884614,231.3698292,acetaldehyde_2313698,25.130541056135023
128.542,34.81724818517041,231.3632836,acetaldehyde_2313633,22.963314524292777
299.051,33.19484603604673,231.35729,acetaldehyde_2313573,5.155696529740571
