Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,34.8785168621437,231.3698292,acetaldehyde_2313698,24.416841823711803
128.542,34.931970775108816,231.3632836,acetaldehyde_2313633,25.75478697528399
299.051,32.921787716915496,231.35729,acetaldehyde_2313573,3.9237346085228593
