Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,35.01944139088349,220.6609161,propanenitrile_2206609,78.55692157464809
240.095,31.26457281777598,232.96757,propanenitrile_2329676,1.7912294362400185
