Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
40.187,36.27111572069978,217.8306936,glycolaldehyde_2178307,18.55906701700888
126.144,36.3119814505268,218.2605472,glycolaldehyde_2182605,33.348263707824216
