Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,33.83654663277432,231.3698292,acetaldehyde_2313698,8.61326023448031
128.542,34.76860770364706,231.3632836,acetaldehyde_2313633,21.87309713450638
