Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
156.323,31.915862939688566,232.9874,ethylene_glycol_2329874,7.348232888122361
266.173,32.009406251143815,218.238988,ethylene_glycol_2182390,3.5131685364236467
