Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,35.16134364732027,231.3698292,acetaldehyde_2313698,32.39810450151596
128.542,35.55829146173828,231.3632836,acetaldehyde_2313633,48.179865155335925
299.051,34.46435893974956,231.35729,acetaldehyde_2313573,18.349734933505882
