Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,34.11782720669056,220.6609161,propanenitrile_2206609,31.887347257927445
240.095,33.79246937899006,232.96757,propanenitrile_2329676,22.438961064094965
261.057,34.14220769306469,232.96232,propanenitrile_2329623,30.817114338915218
