Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,33.87694520159927,231.3698292,acetaldehyde_2313698,8.968347844583823
128.542,33.43365020598708,231.3632836,acetaldehyde_2313633,5.756328985741822
299.051,33.919867557563116,231.35729,acetaldehyde_2313573,10.645356068684462
