Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,32.40207923565545,220.6609161,propanenitrile_2206609,5.7342749801644635
240.095,32.99067863552304,232.96757,propanenitrile_2329676,10.064436160729027
261.057,32.5844706605709,232.96232,propanenitrile_2329623,6.490458423075157
