Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
40.187,34.41932484758028,217.8306936,glycolaldehyde_2178307,2.9129537026537577
126.144,31.37160673697019,218.2605472,glycolaldehyde_2182605,0.23850404579795223
