Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,34.08886289465642,231.3698292,acetaldehyde_2313698,11.085291786703797
128.542,35.0252012359029,231.3632836,acetaldehyde_2313633,28.271407905750415
299.051,33.846192846090375,231.35729,acetaldehyde_2313573,9.889257190608616
