Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,34.13063499265475,231.3698292,acetaldehyde_2313698,11.558155172810823
128.542,34.87773430581282,231.3632836,acetaldehyde_2313633,24.395142692166043
299.051,34.231654320807536,231.35729,acetaldehyde_2313573,14.540102337362784
