Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
126.144,35.94272555685046,218.2605472,glycolaldehyde_2182605,23.051937322196512
40.187,35.987760990753664,217.8306936,glycolaldehyde_2178307,13.979664356289021
