Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,33.054123067124394,220.6609161,propanenitrile_2206609,11.006710737852194
261.057,32.954530252227364,232.96232,propanenitrile_2329623,9.397021291498755
240.095,32.74042284678135,232.96757,propanenitrile_2329676,7.83618609859172
