Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,34.37589160557173,231.3698292,acetaldehyde_2313698,14.770735265288586
128.542,34.18275532815109,231.3632836,acetaldehyde_2313633,12.175248322109798
