Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,34.454980592529225,231.3698292,acetaldehyde_2313698,15.986376059925043
128.542,35.12238159678434,231.3632836,acetaldehyde_2313633,31.1567630323303
299.051,32.525123218616216,231.35729,acetaldehyde_2313573,2.6389455070629895
