Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,34.58328133272373,220.6609161,propanenitrile_2206609,50.788168273739736
240.095,33.21480794692798,232.96757,propanenitrile_2329676,12.59295271470125
