Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
126.144,35.107917836613304,218.2605472,glycolaldehyde_2182605,10.003570650974472
40.187,36.25881474761085,217.8306936,glycolaldehyde_2178307,18.332170816146554
