Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,32.67930544183193,220.6609161,propanenitrile_2206609,7.566174037836769
261.057,33.05733287809032,232.96232,propanenitrile_2329623,10.414461624285718
240.095,32.58825765020963,232.96757,propanenitrile_2329676,6.730080146392511
