Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
143.022,33.51447350299338,220.6609161,propanenitrile_2206609,17.441555215917113
261.057,33.56346175152682,232.96232,propanenitrile_2329623,17.27610364552279
240.095,32.88621413666016,232.96757,propanenitrile_2329676,9.066112295277838
