Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.511,30.988066249375713,231.3698292,acetaldehyde_2313698,0.49898588016311224
128.542,32.675673436725326,231.3632836,acetaldehyde_2313633,2.697493944797041
299.051,33.62324216648772,231.35729,acetaldehyde_2313573,7.912931786014826
