Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.542,32.886649368831485,231.3632836,acetaldehyde_2313633,3.3310884268857475
299.051,33.11806395559864,231.35729,acetaldehyde_2313573,4.774647480837379
