Eu_K,ln_Nu_over_gu,freq_GHz,tag,I_K_kms
128.542,31.778031793910387,231.3632836,acetaldehyde_2313633,1.099308703174726
299.051,32.78263118331963,231.35729,acetaldehyde_2313573,3.4140093835745953
